# XDI/1.0 Athena/0.9.24
# Element.edge:                  K
# Element.symbol:                C
# Column.1:                      energy eV
# Column.2:                      norm
# Column.3:                      nbkg
# Column.4:                      flat
# Column.5:                      fbkg
# Column.6:                      nder
# Column.7:                      nsec
# Athena.e0:                     285.910
# Athena.eshift:                 0
# Athena.rbkg:                   1.0
# Athena.importance:             1
# Athena.standard:               None
# Athena.bkg_kweight:            2
# Athena.edge_step:              12141.2629102
# Athena.fixed_step:             no
# Athena.pre_edge_range:         -8.364 -1.857
# Athena.pre_edge_line:          7714.253195 - 19.6686 * E
# Athena.normalization_range:    18.789 37.283
# Athena.post_edge_polynomial:   71811.074595 - 201.389 * E + 0 * E^2 + 0 * E^3
# Athena.spline_range_energy:    0.000 38.795
# Athena.clamps:                 0 24
# Athena.spline_range_k:         0.000 3.191
# Athena.kweight:                2
# Athena.window:                 hanning
# Athena.phase_correction:       no
# Athena.k_range:                1.191 3.000
# Athena.dk:                     1
# Athena.r_range:                1 3
# Athena.dr:                     0.0
# Athena.window:                 hanning
# Athena.plot_multiplier:        1
# Athena.y_offset:               0
# ///
#------------------------
#   e         norm        flat        fbkg        nder        nsec
  299.44870        1.0075144        1.2101500       0.52361895E-01  -0.55597539E-01   0.21150036E-01
  299.58060        1.0077791        1.2123889       0.54549736E-01  -0.45206842E-01   0.60645094E-01
  299.71250       0.99558884        1.2021728       0.56737578E-01  -0.39599363E-01   0.11694656
  299.84440       0.99733284        1.2058909       0.58925419E-01  -0.14356340E-01  -0.27201526
  299.97630       0.99180164        1.2023339       0.61113260E-01  -0.11135699      -0.33448302
  300.10820       0.96795686        1.1804633       0.63301101E-01  -0.10259296       0.48724249
  300.24010       0.96473762        1.1792182       0.65488942E-01   0.17177579E-01   0.34551934
  300.37190       0.97248659        1.1889399       0.67675125E-01  -0.11479511E-01  -0.25451104
  300.50380       0.96171047        1.1801379       0.69862966E-01  -0.49936982E-01  -0.37180520
  300.63570       0.95931321        1.1797148       0.72050807E-01  -0.10956172      -0.87310472E-01
  300.76760       0.93280809        1.1551839       0.74238648E-01  -0.72969485E-01   0.36159815
  300.89950       0.94006386        1.1644138       0.76426489E-01  -0.14172130E-01   0.13407253
  301.03140       0.92906948        1.1553936       0.78614331E-01  -0.37601152E-01   0.52147206E-01
  301.16330       0.93014468        1.1584429       0.80802172E-01  -0.41569655E-03  -0.10636562
  301.29520       0.92895982        1.1592323       0.82990013E-01  -0.65660404E-01  -0.52537778E-01
  301.42710       0.91282346        1.1450701       0.85177854E-01  -0.14275162E-01   0.76918905E-01
  301.55900       0.92519403        1.1594148       0.87365695E-01  -0.45369197E-01  -0.10210485
  301.69090       0.90085507        1.1370500       0.89553537E-01  -0.41210421E-01   0.86659520E-01
  301.82280       0.91432272        1.1524918       0.91741378E-01  -0.22508416E-01  -0.50348211
  301.95470       0.89491735        1.1350606       0.93929219E-01  -0.17402900      -0.33959596
  302.08660       0.86841387        1.1105313       0.96117060E-01  -0.11209383       0.69384426
  302.21850       0.86534700        1.1094386       0.98304901E-01   0.90071166E-02   0.48666386
  302.35040       0.87078995        1.1168557       0.10049274       0.16288098E-01  -0.21374910
  302.48230       0.86964380        1.1176837       0.10268058      -0.47379897E-01  -0.23517135E-01
  302.61420       0.85829113        1.1083052       0.10486842       0.10084277E-01  -0.40773292E-01
  302.74610       0.87230403        1.1242923       0.10705627      -0.58135891E-01  -0.29660943
  302.87800       0.84295488        1.0969173       0.10924411      -0.68161290E-01   0.23723468
  303.00990       0.85432308        1.1102597       0.11143195       0.44466166E-02   0.38210249E-01
  303.27370       0.84471441        1.1045993       0.11580763      -0.53041494E-01  -0.20983813
  303.40560       0.83333456        1.0951937       0.11799547      -0.78586331E-01   0.13250235
  303.53750       0.82398334        1.0878166       0.12018331      -0.18087374E-01   0.26498498
  303.66940       0.82856311        1.0943705       0.12237115      -0.86832941E-02  -0.96968239E-01
  303.80130       0.82169268        1.0894743       0.12455900      -0.43667595E-01  -0.20147569
  303.93320       0.81704360        1.0867994       0.12674684      -0.61832581E-01  -0.30038495E-01
  304.06510       0.80538125        1.0771112       0.12893468      -0.51591750E-01   0.90671754E-01
  304.19700       0.80343370        1.0771378       0.13112252      -0.37913373E-01   0.46986929E-01
  304.32890       0.79537970        1.0710579       0.13331036      -0.39196599E-01   0.97051088E-02
  304.46080       0.79309364        1.0707460       0.13549820      -0.35353165E-01  -0.22813234
  304.59270       0.78605354        1.0656801       0.13768604      -0.99377910E-01  -0.10572959
  304.72450       0.76688768        1.0484869       0.13987222      -0.63234058E-01   0.38750219
  304.85640       0.76937871        1.0529521       0.14206007       0.28064185E-02   0.93096541E-01
  304.98830       0.76762801        1.0531756       0.14424791      -0.38675190E-01   0.54798358E-01
  305.12020       0.75917620        1.0466979       0.14643575       0.17262225E-01   0.16374412
  305.25210       0.77218179        1.0616777       0.14862359       0.45205088E-02  -0.44168897
  305.38400       0.76036871        1.0518388       0.15081143      -0.99255324E-01  -0.17288113
  305.51590       0.74599823        1.0394425       0.15299927      -0.41085532E-01   0.22957316
  305.64780       0.74953035        1.0449488       0.15518711      -0.38693924E-01   0.93819996E-01
  305.77970       0.73579078        1.0331834       0.15737495      -0.16335817E-01  -0.30068084
  305.91160       0.74522096        1.0445877       0.15956280      -0.11801353      -0.17464462
  306.04350       0.70465881        1.0059997       0.16175064      -0.62407067E-01   0.65759213
  306.17540       0.72875797        1.0320730       0.16393848       0.55459275E-01  -0.11012931
  306.30730       0.71928897        1.0245782       0.16612632      -0.91459180E-01  -0.22346605
  306.43920       0.70463104        1.0118944       0.16831416      -0.34910680E-02   0.41157946
  306.57110       0.71836802        1.0276056       0.17050200       0.17115482E-01  -0.22461409
  306.70300       0.70914611        1.0203578       0.17268984      -0.62744265E-01  -0.26231015
  306.83490       0.70181608        1.0150020       0.17487768      -0.52081937E-01   0.58064956E-01
  306.96680       0.69540689        1.0105670       0.17706552      -0.47426730E-01   0.11804726
  307.09870       0.68930491        1.0064391       0.17925337      -0.20941069E-01   0.21890938
  307.23060       0.68988264        1.0089910       0.18144121       0.10321565E-01   0.17484582E-01
  307.36250       0.69202774        1.0131103       0.18362905      -0.16328636E-01  -0.35099354
  307.49440       0.68557514        1.0086319       0.18581689      -0.82270532E-01  -0.19673557
  307.62630       0.67032478       0.99535567       0.18800473      -0.68227481E-01   0.24223596
  307.75820       0.66757673       0.99458179       0.19019257      -0.18368685E-01   0.91293118E-01
  307.89010       0.66547912       0.99445834       0.19238041      -0.44144356E-01  -0.81595110E-01
  308.02200       0.65593145       0.98688484       0.19456825      -0.39893475E-01   0.12439701
  308.15390       0.65495522       0.98788277       0.19675610      -0.11328426E-01   0.37919635
  308.28580       0.65294301       0.98784473       0.19894394       0.60138523E-01  -0.13744209
  308.41770       0.67081976        1.0076956       0.20113178      -0.47585650E-01  -0.43432492
  308.54960       0.64038992       0.97923997       0.20331962      -0.54436391E-01   0.21524984
  308.68150       0.65645944       0.99728366       0.20550746       0.91972589E-02   0.35826054E-01
  308.81340       0.64281616       0.98561454       0.20769530      -0.44985478E-01  -0.78965371E-01
  308.94530       0.64459227       0.98936482       0.20988314      -0.11633806E-01   0.27696818
  309.07710       0.63974832       0.98649354       0.21206932       0.28051031E-01  -0.13213317E-01
  309.20900       0.65198933        1.0007087       0.21425717      -0.15118158E-01  -0.43937760
  309.34090       0.63576015       0.98645370       0.21644501      -0.87856780E-01  -0.18580667
  309.47280       0.62881271       0.98148043       0.21863285      -0.64133958E-01   0.39376822
  309.60470       0.61884161       0.97348349       0.22082069       0.16019276E-01   0.33847159
  309.73660       0.63303859       0.98965464       0.22300853       0.25154846E-01  -0.19199546E-01
  309.86850       0.62547746       0.98406767       0.22519637       0.10954436E-01  -0.66822041E-01
  310.00040       0.63592837       0.99649275       0.22738421       0.75271917E-02  -0.23901908
  310.13230       0.62746313       0.99000168       0.22957205      -0.52098797E-01  -0.13169004
  310.26420       0.62218471       0.98669742       0.23175990      -0.27212641E-01   0.12370700
  310.39610       0.62028444       0.98677132       0.23394774      -0.19464891E-01   0.19629174E-01
  310.52800       0.61704987       0.98551092       0.23613558      -0.22034465E-01  -0.15320461
  310.65990       0.61447175       0.98490696       0.23832342      -0.59880267E-01  -0.54204216E-01
  310.79180       0.60125346       0.97366283       0.24051126      -0.36333537E-01   0.10810663
  310.92370       0.60488696       0.97927050       0.24269910      -0.31361739E-01   0.75367271E-01
  311.05560       0.59298023       0.96933794       0.24488694      -0.16451651E-01   0.26715442
  311.18750       0.60054702       0.97887889       0.24707478       0.39113598E-01   0.13519572
  311.31940       0.60329840       0.98360444       0.24926262       0.19212979E-01  -0.30779397E-01
  311.45130       0.60561540       0.98789560       0.25145047       0.30993993E-01  -0.73690007E-01
  311.58320       0.61147462       0.99572898       0.25363831      -0.22644518E-03  -0.75804502
  311.63410       0.60557400       0.99059020       0.25448259      -0.10757664      -0.31931834
  311.75330       0.59317583       0.97997611       0.25645978      -0.54542495E-01   0.32152124
  311.87250       0.59257107       0.98115543       0.25843696      -0.30925972E-01  -0.64466241E-01
  311.99160       0.58580617       0.97617312       0.26041249      -0.69904801E-01   0.12921205
  312.11080       0.57591276       0.96806379       0.26238967      -0.13474031E-03   0.72496293
  312.23000       0.58577405       0.97970916       0.26436686       0.10292636       0.24133952
  312.34920       0.60045040       0.99616960       0.26634404       0.57400600E-01  -0.48483420
  312.46830       0.59945261       0.99695439       0.26831957      -0.12609628E-01  -0.19963603
  312.58750       0.59744553       0.99673140       0.27029675       0.98273355E-02   0.41761272E-01
  312.70670       0.60179545        1.0028654       0.27227394      -0.26537407E-02  -0.45404514
  312.82580       0.59681314       0.99966568       0.27424946      -0.98371622E-01  -0.55251564
  312.94500       0.57835349       0.98299011       0.27622665      -0.13431822       0.23032998
  313.06420       0.56479168       0.97121238       0.27820383      -0.43460955E-01   0.64811591
  313.18330       0.56799675       0.97620003       0.28017936       0.20127804E-01   0.19032112
  313.30250       0.56958814       0.97957551       0.28215654       0.18925689E-02  -0.18250226
  313.42170       0.56844793       0.98021939       0.28413373      -0.23380735E-01  -0.21472394
  313.54090       0.56401417       0.97756971       0.28611091      -0.49297617E-01   0.84103882E-01
  313.66000       0.55670031       0.97203843       0.28808644      -0.33387804E-02   0.38439917
  313.77920       0.56321854       0.98034074       0.29006362       0.42304704E-01  -0.10813422
  313.89840       0.56678575       0.98569204       0.29204081      -0.29117979E-01  -0.61468512
  314.01750       0.55627972       0.97696860       0.29401633      -0.10417476      -0.24821996
  314.13670       0.54196091       0.96443387       0.29599352      -0.88268795E-01   0.33410865
  314.25590       0.53523644       0.95949348       0.29797070      -0.24523256E-01   0.37963811
  314.37510       0.53611456       0.96215569       0.29994789       0.22369313E-02   0.26589802
  314.49420       0.53576950       0.96359321       0.30192341       0.38840241E-01   0.42386314
  314.61340       0.54537019       0.97497799       0.30390060       0.10324352       0.16232457
  314.73260       0.56038276       0.99177464       0.30587778       0.77538417E-01  -0.46512560
  314.85170       0.56384760       0.99702206       0.30785331      -0.75959116E-02  -0.52870623
  314.97090       0.55857265       0.99353120       0.30983049      -0.48452276E-01  -0.12137036
  315.09010       0.55229658       0.98903920       0.31180768      -0.36530606E-01   0.16362823
  315.20930       0.54986376       0.98839047       0.31378486      -0.94433068E-02  -0.28127909E-02
  315.32840       0.55004624       0.99035553       0.31576039      -0.37200894E-01  -0.31236731
  315.44760       0.54099878       0.98309216       0.31773758      -0.83880437E-01   0.46677519E-01
  315.56680       0.53004914       0.97392660       0.31971476      -0.26072974E-01   0.59318813
  315.68590       0.53478559       0.98044564       0.32169029       0.57476293E-01   0.31589329
  315.80510       0.54374574       0.99118987       0.32366747       0.49204396E-01  -0.24988694
  315.92430       0.54651592       0.99574414       0.32564466      -0.20967527E-02  -0.51751100
  316.04350       0.54324587       0.99425817       0.32762184      -0.74170227E-01  -0.38650647
  316.16260       0.52884116       0.98163604       0.32959737      -0.94201244E-01   0.32040562
  316.28180       0.52079772       0.97537669       0.33157455       0.21824313E-02   0.66463127
  316.40100       0.52936145       0.98572450       0.33355174       0.64246850E-01  -0.12515969E-01
  316.52010       0.53610774       0.99425338       0.33552726      -0.80012417E-03  -0.60632357
  316.63930       0.52917078       0.98910050       0.33750445      -0.80240056E-01  -0.13115997
  316.75850       0.51697851       0.97869232       0.33948163      -0.32068661E-01   0.47162708
  316.87770       0.52152561       0.98502350       0.34145882       0.32195840E-01  -0.27790989E-01
  316.99680       0.52465078       0.98993126       0.34343434      -0.38691253E-01  -0.33664924
  317.11600       0.51230548       0.97937004       0.34541153      -0.48027674E-01   0.44581699
  317.23520       0.51320098       0.98204962       0.34738871       0.67591516E-01   0.59256812
  317.35430       0.52841254       0.99904377       0.34936424       0.93181309E-01  -0.21794600
  317.47350       0.53540609        1.0078214       0.35134142       0.15654986E-01  -0.59078053
  317.59270       0.53214469        1.0063441       0.35331861      -0.47660769E-01  -0.40169249
  317.71190       0.52404376        1.0000272       0.35529579      -0.80108505E-01  -0.48573683E-01
  317.83100       0.51305483       0.99082090       0.35727132      -0.59235877E-01   0.30905839
  317.95020       0.50992785       0.98947800       0.35924850      -0.64598897E-02   0.23987686
  318.06940       0.51151480       0.99284902       0.36122569      -0.20492329E-02  -0.77564683E-02
  318.18850       0.50943952       0.99255634       0.36320121      -0.83082561E-02   0.27406087E-01
  318.30770       0.50953494       0.99443584       0.36517840       0.44816376E-02  -0.15567060E-01
  318.42690       0.51050794       0.99719292       0.36715558      -0.12019443E-01  -0.26197062E-01
  318.54610       0.50666950       0.99513857       0.36913277      -0.17637421E-02   0.21240894
  318.66520       0.51008764        1.0003393       0.37110829       0.38597608E-01  -0.34720960E-02
  318.78440       0.51586731        1.0079030       0.37308548      -0.25911426E-02  -0.47163634
  318.90360       0.50946991        1.0032897       0.37506266      -0.73840495E-01  -0.23408036
  319.02270       0.49827112       0.99387353       0.37703819      -0.58372492E-01   0.46485946
  319.14190       0.49555975       0.99294624       0.37901537       0.36935514E-01   0.47778201
  319.26110       0.50707655        1.0062471       0.38099256       0.55530739E-01  -0.35389074
  319.38020       0.50879273        1.0097459       0.38296808      -0.47396649E-01  -0.46685413
  319.49940       0.49578193       0.99851917       0.38494527      -0.55720601E-01   0.38028121
  319.61860       0.49550893        1.0000303       0.38692245       0.43262390E-01   0.55484773
  319.73780       0.50609568        1.0124011       0.38889964       0.76555099E-01  -0.76275771E-01
  319.85690       0.51375201        1.0218400       0.39087516       0.25085874E-01  -0.57349583
  319.97610       0.51207365        1.0219457       0.39285235      -0.60108959E-01  -0.50879742
  320.09530       0.49942204        1.0110782       0.39482953      -0.96211431E-01   0.52785967E-01
  320.21440       0.48914646        1.0025852       0.39680506      -0.47530063E-01   0.46415074
  320.33360       0.48809562        1.0033184       0.39878225       0.14395691E-01   0.30876274
  320.45280       0.49257839        1.0095853       0.40075943       0.26078976E-01  -0.17933192E-01
  320.57200       0.49431285        1.0131038       0.40273661       0.10120418E-01   0.31796698E-01
  320.69110       0.49499009        1.0155637       0.40471214       0.33656129E-01   0.16590509
  320.81030       0.50233311        1.0246908       0.40668933       0.49655600E-01  -0.58803583E-01
  320.92950       0.50682799        1.0309697       0.40866651       0.19637355E-01  -0.25518451
  321.04860       0.50701269        1.0329370       0.41064204      -0.11154869E-01  -0.24868127
  321.16780       0.50416978        1.0318782       0.41261922      -0.39623393E-01  -0.19441169
  321.28700       0.49756647        1.0270590       0.41459641      -0.57502616E-01  -0.48237604E-01
  321.40620       0.49046116        1.0217377       0.41657359      -0.51123238E-01   0.20650549
  321.52530       0.48538380        1.0184430       0.41854912      -0.82923571E-02   0.24222848
  321.64450       0.48848509        1.0233283       0.42052630       0.65998095E-02  -0.14719453
  321.76370       0.48695720        1.0235845       0.42250349      -0.43383533E-01  -0.29454009
  321.88280       0.47814679        1.0165567       0.42447901      -0.63589094E-01  -0.69509373E-01
  322.00200       0.47180392        1.0119979       0.42645620      -0.59947617E-01   0.13945961
  322.12120       0.46385528        1.0058334       0.42843338      -0.30341924E-01   0.38373868
  322.24040       0.46457040        1.0083326       0.43041057       0.31535685E-01   0.23434010
  322.35950       0.47137023        1.0169150       0.43238609       0.25501322E-01  -0.20265681
  322.47870       0.47064737        1.0179762       0.43436328      -0.16757432E-01  -0.22000891
  322.59790       0.46737526        1.0164882       0.43634046      -0.26948802E-01   0.82198115E-01
  322.71700       0.46422547        1.0151210       0.43831599       0.28303789E-02   0.32140839
  322.83620       0.46804974        1.0207293       0.44029317       0.49642817E-01   0.12022510
  322.95540       0.47606032        1.0305240       0.44227036       0.31492043E-01  -0.31412609
  323.07460       0.47555744        1.0318052       0.44424754      -0.25244843E-01  -0.42465088
  323.19370       0.47004447        1.0280748       0.44622307      -0.69702261E-01  -0.24957943
  323.31290       0.45894740        1.0187618       0.44820025      -0.84719622E-01   0.17448108
  323.43210       0.44984731        1.0114458       0.45017744      -0.28105973E-01   0.44319779
  323.55120       0.45224974        1.0156308       0.45215296       0.20894413E-01   0.12799216
  323.67040       0.45482645        1.0199916       0.45413015       0.23945594E-02  -0.16692343
  323.78960       0.45282061        1.0197699       0.45610733      -0.18900133E-01   0.63670450E-01
  323.90880       0.45032066        1.0190540       0.45808452       0.17573595E-01   0.31183486
  324.02790       0.45700839        1.0275243       0.46006004       0.55410114E-01  -0.13125605
  324.14710       0.46352489        1.0358249       0.46203723      -0.13704722E-01  -0.48125571
  324.26630       0.45374119        1.0278253       0.46401441      -0.59321248E-01   0.13492846
  324.38540       0.44938864        1.0252553       0.46598994       0.18448731E-01   0.38637258
  324.50460       0.45813752        1.0357883       0.46796712       0.32751338E-01  -0.18684831
  324.62380       0.45719656        1.0366314       0.46994431      -0.26095906E-01  -0.90728307E-01
  324.74300       0.45191626        1.0331352       0.47192149       0.11121710E-01   0.44299935
  324.86210       0.45984686        1.0428484       0.47389702       0.79470838E-01   0.34083674
  324.98130       0.47085416        1.0556398       0.47587420       0.92343104E-01   0.10798881
